2016-06-05 01:47:30,565 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 01:47:30,581 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:47:30,581 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 01:48:11,817 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:48:11,817 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-05 01:48:11,817 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 01:48:11,832 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:48:11,832 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 01:48:38,125 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:48:38,141 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-05 01:48:38,157 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 01:48:38,184 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:48:38,184 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 01:52:18,950 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:52:18,951 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-05 01:52:18,953 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 01:52:18,970 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:52:18,970 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 01:58:17,226 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:58:17,230 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-05 01:58:17,232 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 01:58:17,254 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 01:58:17,254 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 02:00:10,762 [Worker-68] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4
2016-06-05 02:00:10,782 [Worker-68] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2016-06-05 02:00:23,094 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 02:00:23,126 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 02:00:23,184 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2016-06-05 02:00:23,305 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 02:00:23,313 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-05 02:01:40,783 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-05 02:01:40,791 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-05 02:01:40,799 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-05 02:01:40,815 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
